trial_id,query_id,split,source_pair,choice,binary_label_a_wins,included_binary,exclusion_reason,same_artist_candidate_flag,config_sha256,trial_keys_sha256,canonical_labels_sha256,clap_cosine_a,clap_cosine_b,delta_clap,clap_embedding_sha256,mert_cosine_a,mert_cosine_b,delta_mert,mert_embedding_sha256,muq_cosine_a,muq_cosine_b,delta_muq,muq_embedding_sha256
s2b_0710a4830788975665a5745e,10435,TEST,laion_clap__vs__muq_mulan_large,B,0,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.83352625370025635,0.7114519476890564,0.12207430601119995,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.93002307415008545,0.94286924600601196,-0.012846171855926514,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.77064108848571777,0.85421830415725708,-0.083577215671539307,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_0926031d256c19619ffd9e30,124913,TEST,laion_clap__vs__mert_5120,B,0,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.60603427886962891,0.8692326545715332,-0.2631983757019043,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.97809982299804688,0.97779929637908936,0.00030052661895751953,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.58726495504379272,0.83983230590820312,-0.2525673508644104,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_0a9b9235adaebb553608a0db,94465,VALIDATION,mert_5120__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.80622631311416626,0.44883328676223755,0.35739302635192871,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.95513534545898438,0.97663319110870361,-0.021497845649719238,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.92439913749694824,0.73908865451812744,0.1853104829788208,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_0b5f22a6cedcd5a5b6067e64,113167,TRAIN,laion_clap__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.85602748394012451,0.5968593955039978,0.25916808843612671,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.95694190263748169,0.94995135068893433,0.0069905519485473633,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.61722898483276367,0.83271002769470215,-0.21548104286193848,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_0b7373f8ede8ab10b1f0667c,64567,TEST,laion_clap__vs__muq_mulan_large,Neither,,False,neither,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.68392431735992432,0.85688364505767822,-0.17295932769775391,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.94195765256881714,0.95899516344070435,-0.017037510871887207,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.90970504283905029,0.80272865295410156,0.10697638988494873,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_0d5cf7c7343e2f8289478222,107027,TEST,laion_clap__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.84111899137496948,0.76032555103302002,0.080793440341949463,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.95905405282974243,0.97157192230224609,-0.012517869472503662,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.8810276985168457,0.93374854326248169,-0.052720844745635986,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_0e69cdf9a6fab81a6fd6e556,113167,TRAIN,mert_5120__vs__muq_mulan_large,B,0,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.5968593955039978,0.831656813621521,-0.23479741811752319,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.94995135068893433,0.97386038303375244,-0.023909032344818115,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.83271002769470215,0.61757731437683105,0.21513271331787109,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_10c20e38169cd61735dba487,110262,TEST,mert_5120__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.66609340906143188,0.52591848373413086,0.14017492532730103,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.92209553718566895,0.96845948696136475,-0.046363949775695801,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.85264217853546143,0.56167638301849365,0.29096579551696777,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_11e4d7283a2c0a3fb83783d7,64567,TEST,mert_5120__vs__muq_mulan_large,Neither,,False,neither,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.68392431735992432,0.76981031894683838,-0.085886001586914062,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.94195765256881714,0.97365623712539673,-0.03169858455657959,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.90970504283905029,0.83565056324005127,0.074054479598999023,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_121effc085d3f97cea831cb5,115700,TRAIN,laion_clap__vs__mert_5120,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.68469935655593872,0.60528796911239624,0.07941138744354248,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.83276796340942383,0.97858774662017822,-0.14581978321075439,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.85852795839309692,0.62580502033233643,0.2327229380607605,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_122db3ac35b6dab85ff6d46b,52393,TEST,laion_clap__vs__mert_5120,Tie,,False,tie,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.63061648607254028,0.86191189289093018,-0.23129540681838989,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.97645938396453857,0.95130419731140137,0.025155186653137207,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.61722016334533691,0.42115691304206848,0.19606325030326843,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_1283bf154c9279cffeed09f0,92885,TRAIN,laion_clap__vs__muq_mulan_large,Tie,,False,tie,True,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.80788862705230713,0.82054847478866577,-0.012659847736358643,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.94558846950531006,0.93105745315551758,0.01453101634979248,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.92082452774047852,0.71137475967407227,0.20944976806640625,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_13daea9d79e7a97d0cf19489,114223,TRAIN,laion_clap__vs__muq_mulan_large,A,1,True,,True,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.79504859447479248,0.94195318222045898,-0.1469045877456665,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.93652564287185669,0.96764528751373291,-0.031119644641876221,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.80965590476989746,0.70608508586883545,0.10357081890106201,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_143c2078195504759a13dffb,105408,VALIDATION,laion_clap__vs__muq_mulan_large,Tie,,False,tie,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.87904751300811768,0.71787786483764648,0.16116964817047119,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.95889502763748169,0.95556199550628662,0.0033330321311950684,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.90380406379699707,0.93765795230865479,-0.033853888511657715,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_14ca9fc3886afd5514832ca4,107249,TEST,laion_clap__vs__mert_5120,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.82242780923843384,0.74639934301376343,0.07602846622467041,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.97062140703201294,0.98044860363006592,-0.0098271965980529785,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.68822711706161499,0.60938125848770142,0.078845858573913574,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_166b7a2a577b69dd5be10b17,62450,VALIDATION,laion_clap__vs__mert_5120,B,0,True,,True,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.41383281350135803,0.85830116271972656,-0.44446834921836853,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.96439003944396973,0.93394118547439575,0.030448853969573975,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.29908668994903564,0.4953140914440155,-0.19622740149497986,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_16a549d460210c290257f805,107249,TEST,laion_clap__vs__muq_mulan_large,B,0,True,,True,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.74226492643356323,0.88669109344482422,-0.14442616701126099,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.9472230076789856,0.9836655855178833,-0.036442577838897705,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.88969796895980835,0.64777243137359619,0.24192553758621216,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_16c6f61cfae88bbbdafd7af5,120770,TEST,mert_5120__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.84306234121322632,0.76952546834945679,0.073536872863769531,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.96885466575622559,0.98272699117660522,-0.013872325420379639,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.77780091762542725,0.6643984317779541,0.11340248584747314,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_198508b8b6640a12588a5762,52393,TEST,mert_5120__vs__muq_mulan_large,B,0,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.49598494172096252,0.63061648607254028,-0.13463154435157776,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.92712140083312988,0.97645938396453857,-0.049337983131408691,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.91354745626449585,0.61722016334533691,0.29632729291915894,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_1a158782cbf4aa98744a9235,87190,TRAIN,mert_5120__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.80708962678909302,0.71072846651077271,0.096361160278320312,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.98037636280059814,0.94070577621459961,0.039670586585998535,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.83707165718078613,0.88626748323440552,-0.049195826053619385,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_1acec3c97c252875d8a5469e,134930,VALIDATION,laion_clap__vs__mert_5120,Tie,,False,tie,True,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.87336993217468262,0.93060106039047241,-0.057231128215789795,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.9802899956703186,0.97912025451660156,0.001169741153717041,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.90557771921157837,0.92617583274841309,-0.020598113536834717,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_1c5a8eddc76f28fc91cc6716,125814,TRAIN,laion_clap__vs__mert_5120,A,1,True,,True,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.92227625846862793,0.57237380743026733,0.3499024510383606,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.96898484230041504,0.97643780708312988,-0.0074529647827148438,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.90135502815246582,0.71109271049499512,0.1902623176574707,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_1f1523336d629d2aa35f745c,48442,TEST,laion_clap__vs__muq_mulan_large,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.84154820442199707,0.74462997913360596,0.096918225288391113,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.9386410117149353,0.93813061714172363,0.00051039457321166992,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.79619723558425903,0.94037151336669922,-0.14417427778244019,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
s2b_1f2e03b2c25a9081cd18ba55,42844,TRAIN,laion_clap__vs__mert_5120,A,1,True,,False,9c3bf274cbea6bc8bdc891c51d0e04289bfb0dc3712aad151d530ef65f9114c5,375f1533d6c1d02edc0ba14b999f32b81709ffdb4a845bd61b5b4283d8ebfc66,626ce604a265046829ca1ab690e9196af24c08eebf0467874c61aa1d2efc4019,0.77529704570770264,0.74099218845367432,0.03430485725402832,40dd8ca0bb1883cce1af02081b36364160ce90be20dca0167c69c18f8e26471b,0.96329391002655029,0.97091478109359741,-0.0076208710670471191,54289f762dca1a8371dc8b72249ababba2eb6476c21b15f3da1e18a6fa56f4b4,0.87133324146270752,0.75117850303649902,0.1201547384262085,12cc654e75efc373aca75d10ea73b192c579ea1ec09bbe85f007b74f9dac33ba
